ID_Angajat,Manager,Departament,Senioritate,Oras,Data,Ore_Lucrate,Proiecte_Finalizate,Feedback_Clienti,Training_Ore,Scor_Performanta,Risc_Plecare_Scor,Status_Risc
1049,Cristina D.,Vanzari,Mid,Constanta,2023-08-01,256,5,3.0,39,238.0,0.0,Stabil
1050,Andrei P.,Vanzari,Mid,Cluj-Napoca,2023-08-01,167,2,4.3,14,189.5,0.0,Stabil
1051,Mihai O.,Marketing,Junior,Brasov,2023-08-01,234,3,2.0,31,187.0,0.8,Risc Ridicat
1052,Ana S.,HR,Senior,Timisoara,2023-08-01,147,4,3.9,24,241.5,0.0,Stabil
1053,Cristina D.,IT,Junior,Brasov,2023-08-01,198,2,2.0,18,159.0,0.0,Stabil
1054,Cristina D.,Marketing,Senior,Bucuresti,2023-08-01,231,9,2.8,17,311.5,1.0,Risc Ridicat
1055,George R.,HR,Junior,Brasov,2023-08-01,171,12,2.5,10,255.5,0.0,Stabil
1056,Elena D.,Vanzari,Mid,Timisoara,2023-08-01,160,11,3.6,28,262.0,0.0,Stabil
1057,Maria I.,Marketing,Mid,Brasov,2023-08-01,154,1,1.8,39,123.0,0.0,Stabil
1058,Cristina D.,Marketing,Senior,Cluj-Napoca,2023-08-01,256,4,4.0,26,298.0,0.0,Stabil
1059,Elena D.,IT,Junior,Bucuresti,2023-08-01,221,5,4.6,26,252.5,0.0,Stabil
1060,Andrei P.,HR,Senior,Iasi,2023-08-01,189,6,4.1,32,286.5,0.0,Stabil
1061,Elena D.,Marketing,Junior,Iasi,2023-08-01,234,12,1.7,0,271.0,1.0,Risc Ridicat
1062,George R.,Vanzari,Senior,Cluj-Napoca,2023-08-01,165,1,1.7,4,176.5,0.0,Stabil
1063,Cristina D.,HR,Senior,Sibiu,2023-08-01,177,14,4.4,17,366.5,0.0,Potential
1064,Maria I.,HR,Mid,Bucuresti,2023-08-01,185,6,2.3,2,198.5,0.0,Stabil
1065,Elena D.,Vanzari,Junior,Brasov,2023-08-01,214,2,2.7,28,181.0,0.8,Risc Ridicat
1066,Ion V.,IT,Junior,Brasov,2023-08-01,176,3,3.2,26,182.0,0.0,Stabil
1067,Cristina D.,Vanzari,Mid,Iasi,2023-08-01,194,10,1.2,15,221.0,0.0,Stabil
1068,Mihai O.,Vanzari,Junior,Timisoara,2023-08-01,236,11,2.6,36,280.0,0.8,Risc Ridicat
1069,Ana S.,HR,Senior,Iasi,2023-08-01,159,12,4.3,14,335.5,0.0,Potential
1070,Elena D.,HR,Junior,Constanta,2023-08-01,222,14,4.2,23,335.0,0.0,Potential
1071,Ion V.,Vanzari,Mid,Timisoara,2023-08-01,251,12,4.3,11,331.5,0.0,Potential
1072,Mihai O.,IT,Mid,Iasi,2023-08-01,198,7,3.3,0,235.0,0.0,Stabil
1073,Ion V.,HR,Junior,Brasov,2023-08-01,233,7,2.5,26,236.5,0.8,Risc Ridicat
1074,Ion V.,Marketing,Mid,Brasov,2023-08-01,176,6,1.3,1,174.0,0.0,Stabil
1075,Maria I.,Marketing,Senior,Iasi,2023-08-01,254,9,2.8,0,323.0,1.0,Risc Ridicat
1076,Ion V.,HR,Mid,Bucuresti,2023-08-01,145,5,3.5,30,192.5,0.0,Stabil
1077,Ana S.,Vanzari,Mid,Constanta,2023-08-01,175,5,2.1,15,179.5,0.0,Stabil
1078,Maria I.,Marketing,Mid,Timisoara,2023-08-01,221,13,1.2,22,264.5,0.8,Risc Ridicat
1079,Elena D.,Marketing,Mid,Timisoara,2023-08-01,223,13,3.3,6,307.5,0.0,Potential
1080,Ion V.,Marketing,Junior,Iasi,2023-08-01,188,5,3.6,1,216.0,0.0,Stabil
1081,Elena D.,Vanzari,Junior,Constanta,2023-08-01,186,1,2.6,13,155.0,0.0,Stabil
1082,Ana S.,IT,Junior,Constanta,2023-08-01,233,9,1.5,24,236.5,0.8,Risc Ridicat
1083,George R.,Marketing,Mid,Sibiu,2023-08-01,189,13,3.4,30,292.5,0.0,Stabil
1084,Ion V.,Vanzari,Mid,Constanta,2023-08-01,178,1,4.9,1,197.0,0.0,Stabil
1085,George R.,Vanzari,Junior,Cluj-Napoca,2023-08-01,160,5,2.9,32,188.0,0.0,Stabil
1086,Maria I.,IT,Mid,Sibiu,2023-08-01,168,14,4.4,5,312.0,0.0,Potential
1087,Cristina D.,Vanzari,Mid,Sibiu,2023-08-01,180,6,3.8,20,226.0,0.0,Stabil
1088,Cristina D.,Vanzari,Junior,Timisoara,2023-08-01,244,10,1.8,31,258.0,0.8,Risc Ridicat
1089,Ana S.,Marketing,Mid,Timisoara,2023-08-01,181,5,2.8,34,196.5,0.0,Stabil
1090,Elena D.,IT,Senior,Timisoara,2023-08-01,196,12,2.9,23,326.0,0.0,Potential
1091,Cristina D.,HR,Mid,Brasov,2023-08-01,197,12,4.9,32,316.5,0.0,Potential
1092,Maria I.,HR,Junior,Iasi,2023-08-01,140,4,1.6,14,142.0,0.0,Stabil
1093,Ana S.,IT,Junior,Iasi,2023-08-01,174,5,1.3,15,163.0,0.0,Stabil
1094,Mihai O.,Vanzari,Mid,Timisoara,2023-08-01,250,4,3.1,11,227.0,0.0,Stabil
1095,Elena D.,IT,Mid,Cluj-Napoca,2023-08-01,176,11,1.9,38,236.0,0.0,Stabil
1096,Andrei P.,IT,Junior,Constanta,2023-08-01,244,9,4.3,13,298.0,0.0,Stabil
1097,Mihai O.,IT,Senior,Iasi,2023-08-01,257,10,2.0,16,318.5,1.0,Risc Ridicat
1098,Andrei P.,IT,Senior,Brasov,2023-08-01,159,11,2.4,16,287.5,0.0,Stabil
1099,Mihai O.,IT,Junior,Iasi,2023-08-01,195,8,4.7,18,271.5,0.0,Stabil
1100,Cristina D.,Marketing,Junior,Iasi,2023-08-01,196,5,3.8,31,224.0,0.0,Stabil
1101,Mihai O.,Vanzari,Junior,Brasov,2023-08-01,221,6,2.0,12,210.5,1.0,Risc Ridicat
1102,Ana S.,Marketing,Mid,Constanta,2023-08-01,163,14,2.1,13,263.5,0.0,Stabil
1103,Maria I.,Marketing,Senior,Timisoara,2023-08-01,247,1,1.5,14,213.5,1.0,Risc Ridicat
1104,Ana S.,Vanzari,Junior,Sibiu,2023-08-01,245,4,1.2,29,186.5,0.8,Risc Ridicat
1105,Cristina D.,HR,Junior,Cluj-Napoca,2023-08-01,257,10,4.3,10,314.5,0.0,Potential
1106,George R.,Marketing,Mid,Brasov,2023-08-01,235,7,4.1,3,269.5,0.0,Stabil
1107,Maria I.,IT,Mid,Sibiu,2023-08-01,242,3,3.7,17,225.0,0.0,Stabil
1108,Ion V.,HR,Senior,Bucuresti,2023-08-01,240,4,2.3,35,256.0,0.8,Risc Ridicat
1109,George R.,Marketing,Junior,Iasi,2023-08-01,256,7,4.4,33,286.0,0.0,Stabil
1110,Elena D.,Marketing,Junior,Constanta,2023-08-01,249,4,1.1,1,186.5,1.0,Risc Ridicat
1111,Ion V.,IT,Junior,Bucuresti,2023-08-01,219,4,1.9,1,187.5,1.0,Risc Ridicat
1112,Cristina D.,IT,Mid,Iasi,2023-08-01,153,8,4.6,28,248.5,0.0,Stabil
1113,Elena D.,Vanzari,Mid,Sibiu,2023-08-01,179,7,4.0,16,239.5,0.0,Stabil
1114,George R.,Marketing,Senior,Constanta,2023-08-01,167,4,4.9,31,271.5,0.0,Stabil
1115,Ion V.,Marketing,Senior,Sibiu,2023-08-01,142,5,1.7,13,205.0,0.0,Stabil
1116,Elena D.,HR,Junior,Brasov,2023-08-01,145,7,3.6,37,214.5,0.0,Stabil
1117,George R.,IT,Mid,Brasov,2023-08-01,205,10,3.7,25,276.5,0.0,Stabil
1118,Cristina D.,Marketing,Senior,Iasi,2023-08-01,253,3,3.4,3,274.5,0.0,Stabil
1119,Mihai O.,Marketing,Mid,Timisoara,2023-08-01,175,9,2.4,37,225.5,0.0,Stabil
1120,Maria I.,HR,Junior,Iasi,2023-08-01,254,11,2.2,15,281.0,1.0,Risc Ridicat
1121,Cristina D.,IT,Mid,Timisoara,2023-08-01,204,6,2.2,33,206.0,0.8,Risc Ridicat
1122,George R.,Marketing,Senior,Cluj-Napoca,2023-08-01,247,2,3.0,8,253.5,0.0,Stabil
1123,Ana S.,Vanzari,Junior,Sibiu,2023-08-01,253,12,1.4,21,274.5,0.8,Risc Ridicat
1124,Ana S.,Vanzari,Mid,Constanta,2023-08-01,251,13,2.3,24,301.5,0.8,Risc Ridicat
1125,Maria I.,Marketing,Junior,Iasi,2023-08-01,243,2,3.5,25,211.5,0.0,Stabil
1126,Elena D.,Marketing,Junior,Constanta,2023-08-01,199,11,3.2,35,273.5,0.0,Stabil
1127,Ion V.,IT,Senior,Brasov,2023-08-01,141,3,1.6,4,182.5,0.0,Stabil
1128,Mihai O.,Vanzari,Junior,Sibiu,2023-08-01,208,6,4.9,37,262.0,0.0,Stabil
1129,Ana S.,IT,Senior,Constanta,2023-08-01,202,6,2.7,29,265.0,0.8,Risc Ridicat
1130,Elena D.,Vanzari,Mid,Sibiu,2023-08-01,149,2,3.8,33,170.5,0.0,Stabil
1131,Ana S.,Vanzari,Mid,Constanta,2023-08-01,183,13,3.5,30,291.5,0.0,Stabil
1132,Andrei P.,IT,Senior,Sibiu,2023-08-01,174,7,2.5,15,257.0,0.0,Stabil
1133,Maria I.,Marketing,Junior,Timisoara,2023-08-01,214,5,1.3,26,183.0,0.8,Risc Ridicat
1134,Mihai O.,IT,Junior,Sibiu,2023-08-01,231,13,2.6,28,297.5,0.8,Risc Ridicat
1135,George R.,IT,Junior,Cluj-Napoca,2023-08-01,159,1,2.3,5,135.5,0.0,Stabil
1136,Ion V.,IT,Senior,Iasi,2023-08-01,147,5,2.1,36,215.5,0.0,Stabil
1137,Elena D.,IT,Mid,Constanta,2023-08-01,186,6,4.8,34,249.0,0.0,Stabil
1138,Maria I.,Marketing,Mid,Constanta,2023-08-01,149,5,3.7,8,198.5,0.0,Stabil
1139,Maria I.,Marketing,Mid,Brasov,2023-08-01,210,4,4.1,21,227.0,0.0,Stabil
1140,Elena D.,HR,Mid,Brasov,2023-08-01,188,7,4.3,20,250.0,0.0,Stabil
1141,George R.,IT,Junior,Iasi,2023-08-01,167,6,3.6,20,215.5,0.0,Stabil
1142,Ion V.,IT,Mid,Iasi,2023-08-01,214,1,4.1,27,199.0,0.0,Stabil
1143,Mihai O.,HR,Junior,Sibiu,2023-08-01,156,5,4.2,22,212.0,0.0,Stabil
1144,Elena D.,Marketing,Mid,Cluj-Napoca,2023-08-01,258,14,1.8,21,305.0,0.8,Risc Ridicat
1145,Mihai O.,Marketing,Mid,Constanta,2023-08-01,152,1,4.9,30,184.0,0.0,Stabil
1146,Ana S.,HR,Junior,Cluj-Napoca,2023-08-01,141,3,1.8,18,136.5,0.0,Stabil
1147,Cristina D.,Vanzari,Senior,Timisoara,2023-08-01,199,14,4.4,10,377.5,0.0,Potential
1148,Andrei P.,IT,Mid,Sibiu,2023-08-01,168,8,1.0,3,184.0,0.0,Stabil
1149,Ana S.,Vanzari,Junior,Constanta,2023-08-01,249,10,1.0,20,244.5,1.0,Risc Ridicat
1150,Elena D.,Marketing,Senior,Iasi,2023-08-01,205,10,1.5,5,282.5,1.0,Risc Ridicat
1151,Maria I.,Vanzari,Junior,Bucuresti,2023-08-01,184,13,2.2,35,266.0,0.0,Stabil
1152,Cristina D.,Vanzari,Junior,Constanta,2023-08-01,259,2,3.4,13,217.5,0.0,Stabil
1153,Maria I.,Marketing,Senior,Cluj-Napoca,2023-08-01,205,3,3.6,24,254.5,0.0,Stabil
1154,Mihai O.,IT,Mid,Brasov,2023-08-01,183,1,4.6,39,193.5,0.0,Stabil
1155,Mihai O.,Vanzari,Mid,Sibiu,2023-08-01,259,5,2.0,3,219.5,1.0,Risc Ridicat
1156,Mihai O.,IT,Junior,Sibiu,2023-08-01,184,5,1.4,21,170.0,0.0,Stabil
1157,Maria I.,Marketing,Mid,Cluj-Napoca,2023-08-01,248,3,2.0,28,194.0,0.8,Risc Ridicat
1158,Ana S.,IT,Junior,Bucuresti,2023-08-01,188,1,1.0,29,124.0,0.0,Stabil
1159,Ana S.,Vanzari,Junior,Brasov,2023-08-01,178,4,4.9,6,227.0,0.0,Stabil
1160,Mihai O.,Marketing,Junior,Bucuresti,2023-08-01,143,4,1.4,14,139.5,0.0,Stabil
1161,Mihai O.,Marketing,Junior,Brasov,2023-08-01,237,6,4.9,5,276.5,0.0,Stabil
1162,Cristina D.,Vanzari,Junior,Brasov,2023-08-01,165,12,3.1,32,264.5,0.0,Stabil
1163,Cristina D.,IT,Senior,Timisoara,2023-08-01,180,13,1.7,10,304.0,0.0,Potential
1164,George R.,HR,Mid,Sibiu,2023-08-01,184,10,1.4,33,220.0,0.0,Stabil
1165,Mihai O.,HR,Senior,Brasov,2023-08-01,241,13,1.3,37,326.5,0.8,Risc Ridicat
1166,Elena D.,IT,Junior,Sibiu,2023-08-01,178,5,1.7,11,173.0,0.0,Stabil
1167,Maria I.,HR,Junior,Iasi,2023-08-01,213,13,1.9,26,274.5,0.8,Risc Ridicat
1168,Ana S.,HR,Junior,Bucuresti,2023-08-01,253,13,4.2,12,340.5,0.0,Potential
1169,George R.,HR,Junior,Iasi,2023-08-01,236,14,3.6,21,330.0,0.0,Potential
1170,Ion V.,Vanzari,Senior,Sibiu,2023-08-01,239,9,4.1,17,341.5,0.0,Potential
1171,Cristina D.,HR,Junior,Cluj-Napoca,2023-08-01,241,7,4.9,8,288.5,0.0,Stabil
1172,George R.,HR,Junior,Bucuresti,2023-08-01,218,3,3.3,18,205.0,0.0,Stabil
1173,Andrei P.,IT,Mid,Brasov,2023-08-01,235,9,3.8,30,283.5,0.0,Stabil
1174,Cristina D.,HR,Senior,Constanta,2023-08-01,181,5,2.2,24,234.5,0.0,Stabil
1175,Mihai O.,HR,Junior,Constanta,2023-08-01,172,1,2.3,36,142.0,0.0,Stabil
1176,Andrei P.,Marketing,Mid,Cluj-Napoca,2023-08-01,236,7,3.8,8,264.0,0.0,Stabil
1177,Mihai O.,Vanzari,Junior,Sibiu,2023-08-01,170,9,4.0,11,255.0,0.0,Stabil
1178,Ana S.,IT,Mid,Brasov,2023-08-01,154,1,3.5,23,157.0,0.0,Stabil
1179,Ion V.,HR,Junior,Iasi,2023-08-01,215,1,2.4,13,165.5,1.0,Risc Ridicat
1180,Mihai O.,HR,Mid,Iasi,2023-08-01,227,8,1.7,28,227.5,0.8,Risc Ridicat
1181,Andrei P.,HR,Junior,Cluj-Napoca,2023-08-01,141,9,4.3,30,246.5,0.0,Stabil
1182,George R.,Vanzari,Mid,Brasov,2023-08-01,158,6,3.6,0,211.0,0.0,Stabil
1183,Maria I.,Vanzari,Senior,Brasov,2023-08-01,152,12,3.0,33,306.0,0.0,Potential
1184,Mihai O.,Marketing,Senior,Brasov,2023-08-01,242,1,2.4,24,229.0,0.8,Risc Ridicat
1185,Maria I.,Vanzari,Mid,Sibiu,2023-08-01,213,4,1.1,30,168.5,0.8,Risc Ridicat
1186,Ana S.,IT,Junior,Timisoara,2023-08-01,169,2,1.5,7,134.5,0.0,Stabil
1187,Andrei P.,IT,Mid,Iasi,2023-08-01,191,12,1.7,6,249.5,0.0,Stabil
1188,Andrei P.,HR,Junior,Constanta,2023-08-01,220,8,2.5,29,240.0,0.8,Risc Ridicat
1189,Ion V.,IT,Mid,Brasov,2023-08-01,243,13,2.3,29,297.5,0.8,Risc Ridicat
1190,Cristina D.,Marketing,Senior,Cluj-Napoca,2023-08-01,203,8,4.6,25,323.5,0.0,Potential
1191,Maria I.,HR,Mid,Constanta,2023-08-01,192,1,3.0,11,166.0,0.0,Stabil
1192,Ion V.,Vanzari,Mid,Brasov,2023-08-01,204,7,2.7,34,226.0,0.8,Risc Ridicat
1193,Cristina D.,Vanzari,Junior,Bucuresti,2023-08-01,243,3,2.3,12,197.5,1.0,Risc Ridicat
1194,Cristina D.,IT,Junior,Constanta,2023-08-01,161,6,4.5,7,230.5,0.0,Stabil
1195,Mihai O.,IT,Mid,Brasov,2023-08-01,141,13,1.8,19,236.5,0.0,Stabil
1196,Mihai O.,Marketing,Mid,Timisoara,2023-08-01,158,8,2.0,24,199.0,0.0,Stabil
1197,Mihai O.,IT,Junior,Constanta,2023-08-01,189,2,1.4,28,142.5,0.0,Stabil
1198,Mihai O.,HR,Mid,Timisoara,2023-08-01,179,12,1.7,26,243.5,0.0,Stabil
1199,Cristina D.,IT,Junior,Bucuresti,2023-08-01,202,8,1.5,38,211.0,0.8,Risc Ridicat
1000,Cristina D.,Marketing,Junior,Iasi,2023-09-01,208,4,2.8,0,200.0,1.0,Risc Ridicat
1001,Ion V.,Vanzari,Junior,Cluj-Napoca,2023-09-01,203,7,2.2,31,215.5,0.8,Risc Ridicat
1002,Elena D.,IT,Senior,Constanta,2023-09-01,238,3,3.0,31,259.0,0.0,Stabil
1003,Ion V.,Vanzari,Mid,Sibiu,2023-09-01,176,4,4.8,32,224.0,0.0,Stabil
1004,Cristina D.,Marketing,Mid,Iasi,2023-09-01,196,10,4.7,1,292.0,0.0,Stabil
1005,Ana S.,Vanzari,Mid,Cluj-Napoca,2023-09-01,192,14,4.7,34,330.0,0.0,Potential
1006,Maria I.,Marketing,Mid,Sibiu,2023-09-01,192,3,2.3,22,172.0,0.0,Stabil
1007,Cristina D.,Marketing,Senior,Bucuresti,2023-09-01,189,3,2.9,1,232.5,0.0,Stabil
1008,Mihai O.,HR,Mid,Brasov,2023-09-01,244,14,2.4,39,310.0,0.8,Risc Ridicat
1009,Ana S.,Vanzari,Junior,Bucuresti,2023-09-01,252,4,2.9,26,224.0,0.8,Risc Ridicat
1010,Ion V.,Marketing,Junior,Sibiu,2023-09-01,155,10,3.3,24,243.5,0.0,Stabil
1011,George R.,Vanzari,Senior,Brasov,2023-09-01,149,9,1.1,18,236.5,0.0,Stabil
1012,Ion V.,HR,Junior,Brasov,2023-09-01,180,6,1.3,11,176.0,0.0,Stabil
1013,Andrei P.,Marketing,Junior,Bucuresti,2023-09-01,162,10,4.8,9,277.0,0.0,Stabil
1014,Mihai O.,IT,Mid,Constanta,2023-09-01,163,7,2.4,9,199.5,0.0,Stabil
1015,Maria I.,Marketing,Mid,Sibiu,2023-09-01,185,1,2.6,22,154.5,0.0,Stabil
1016,Maria I.,HR,Mid,Brasov,2023-09-01,165,7,1.2,37,176.5,0.0,Stabil
1017,Maria I.,Marketing,Mid,Sibiu,2023-09-01,236,10,3.1,37,280.0,0.0,Stabil
1018,Maria I.,Marketing,Mid,Bucuresti,2023-09-01,232,3,4.4,10,234.0,0.0,Stabil
1019,Ion V.,IT,Junior,Cluj-Napoca,2023-09-01,203,5,3.6,35,223.5,0.0,Stabil
1020,Andrei P.,Marketing,Senior,Iasi,2023-09-01,252,8,2.5,4,306.0,1.0,Risc Ridicat
1021,Ion V.,Vanzari,Junior,Timisoara,2023-09-01,221,12,4.5,36,320.5,0.0,Potential
1022,Ion V.,HR,Mid,Bucuresti,2023-09-01,164,13,4.9,25,310.0,0.0,Potential
1023,Andrei P.,Vanzari,Senior,Iasi,2023-09-01,208,3,4.4,13,272.0,0.0,Stabil
1024,Cristina D.,Vanzari,Senior,Sibiu,2023-09-01,234,10,2.5,28,317.0,0.8,Risc Ridicat
1025,Maria I.,IT,Mid,Iasi,2023-09-01,183,14,3.0,10,291.5,0.0,Stabil
1026,Ana S.,Marketing,Senior,Iasi,2023-09-01,256,5,2.1,11,270.0,1.0,Risc Ridicat
1027,Mihai O.,Marketing,Mid,Timisoara,2023-09-01,204,13,4.5,5,322.0,0.0,Potential
1028,George R.,Marketing,Mid,Brasov,2023-09-01,164,6,2.6,25,194.0,0.0,Stabil
1029,Ion V.,Marketing,Mid,Bucuresti,2023-09-01,237,9,2.3,10,254.5,1.0,Risc Ridicat
1030,Mihai O.,Vanzari,Junior,Cluj-Napoca,2023-09-01,249,1,3.2,4,198.5,0.0,Stabil
1031,Maria I.,IT,Mid,Iasi,2023-09-01,239,5,1.4,12,197.5,1.0,Risc Ridicat
1032,George R.,IT,Mid,Constanta,2023-09-01,178,7,4.0,27,239.0,0.0,Stabil
1033,Andrei P.,Marketing,Mid,Timisoara,2023-09-01,253,9,1.7,33,250.5,0.8,Risc Ridicat
1034,George R.,Vanzari,Junior,Brasov,2023-09-01,157,12,1.4,11,226.5,0.0,Stabil
1035,Maria I.,Marketing,Senior,Iasi,2023-09-01,157,12,4.0,33,328.5,0.0,Potential
1036,Cristina D.,Vanzari,Junior,Bucuresti,2023-09-01,155,14,4.5,35,307.5,0.0,Potential
1037,Maria I.,HR,Junior,Cluj-Napoca,2023-09-01,222,2,3.1,19,193.0,0.0,Stabil
1038,Mihai O.,IT,Mid,Cluj-Napoca,2023-09-01,158,3,4.5,22,199.0,0.0,Stabil
1039,Mihai O.,IT,Mid,Bucuresti,2023-09-01,151,2,3.9,28,173.5,0.0,Stabil
1040,Cristina D.,HR,Senior,Constanta,2023-09-01,169,5,2.1,7,226.5,0.0,Stabil
1041,Elena D.,HR,Junior,Brasov,2023-09-01,151,4,2.3,35,161.5,0.0,Stabil
1042,Andrei P.,IT,Senior,Iasi,2023-09-01,211,6,3.0,35,275.5,0.0,Stabil
1043,Andrei P.,IT,Junior,Iasi,2023-09-01,215,8,4.5,10,277.5,0.0,Stabil
1044,Ana S.,HR,Senior,Brasov,2023-09-01,176,13,2.7,29,322.0,0.0,Potential
1045,Andrei P.,IT,Senior,Timisoara,2023-09-01,165,9,1.0,33,242.5,0.0,Stabil
1046,George R.,IT,Senior,Brasov,2023-09-01,184,14,1.4,15,310.0,0.0,Potential
1047,Cristina D.,Vanzari,Junior,Bucuresti,2023-09-01,201,1,1.3,35,136.5,0.8,Risc Ridicat
1048,Andrei P.,IT,Senior,Constanta,2023-09-01,168,5,4.9,39,282.0,0.0,Stabil
1049,Cristina D.,Vanzari,Mid,Constanta,2023-09-01,175,10,3.0,25,247.5,0.0,Stabil
1050,Andrei P.,Vanzari,Mid,Cluj-Napoca,2023-09-01,170,14,2.9,25,283.0,0.0,Stabil
1051,Mihai O.,Marketing,Junior,Brasov,2023-09-01,197,6,1.3,19,184.5,0.0,Stabil
1052,Ana S.,HR,Senior,Timisoara,2023-09-01,149,7,4.2,26,278.5,0.0,Stabil
1053,Cristina D.,IT,Junior,Brasov,2023-09-01,242,4,1.4,15,189.0,1.0,Risc Ridicat
1054,Cristina D.,Marketing,Senior,Bucuresti,2023-09-01,230,6,4.2,0,309.0,0.0,Potential
1055,George R.,HR,Junior,Brasov,2023-09-01,149,13,2.4,31,252.5,0.0,Stabil
1056,Elena D.,Vanzari,Mid,Timisoara,2023-09-01,161,14,4.6,24,312.5,0.0,Potential
1057,Maria I.,Marketing,Mid,Brasov,2023-09-01,172,11,3.5,15,266.0,0.0,Stabil
1058,Cristina D.,Marketing,Senior,Cluj-Napoca,2023-09-01,155,3,3.3,31,223.5,0.0,Stabil
1059,Elena D.,IT,Junior,Bucuresti,2023-09-01,206,7,3.7,18,247.0,0.0,Stabil
1060,Andrei P.,HR,Senior,Iasi,2023-09-01,219,1,1.7,27,203.5,0.8,Risc Ridicat
1061,Elena D.,Marketing,Junior,Iasi,2023-09-01,244,3,4.7,34,246.0,0.0,Stabil
1062,George R.,Vanzari,Senior,Cluj-Napoca,2023-09-01,164,11,3.5,16,312.0,0.0,Potential
1063,Cristina D.,HR,Senior,Sibiu,2023-09-01,205,14,4.8,36,388.5,0.0,Potential
1064,Maria I.,HR,Mid,Bucuresti,2023-09-01,162,9,4.3,7,257.0,0.0,Stabil
1065,Elena D.,Vanzari,Junior,Brasov,2023-09-01,254,2,3.7,2,221.0,0.0,Stabil
1066,Ion V.,IT,Junior,Brasov,2023-09-01,219,2,2.1,2,171.5,1.0,Risc Ridicat
1067,Cristina D.,Vanzari,Mid,Iasi,2023-09-01,253,13,2.2,26,300.5,0.8,Risc Ridicat
1068,Mihai O.,Vanzari,Junior,Timisoara,2023-09-01,205,4,4.9,33,240.5,0.0,Stabil
1069,Ana S.,HR,Senior,Iasi,2023-09-01,222,11,2.1,25,313.0,0.8,Risc Ridicat
1070,Elena D.,HR,Junior,Constanta,2023-09-01,180,11,1.6,22,232.0,0.0,Stabil
1071,Ion V.,Vanzari,Mid,Timisoara,2023-09-01,237,4,1.3,37,184.5,0.8,Risc Ridicat
1072,Mihai O.,IT,Mid,Iasi,2023-09-01,235,10,2.7,27,271.5,0.8,Risc Ridicat
1073,Ion V.,HR,Junior,Brasov,2023-09-01,195,10,2.0,38,237.5,0.0,Stabil
1074,Ion V.,Marketing,Mid,Brasov,2023-09-01,240,2,1.1,2,162.0,1.0,Risc Ridicat
1075,Maria I.,Marketing,Senior,Iasi,2023-09-01,245,1,3.0,1,242.5,0.0,Stabil
1076,Ion V.,HR,Mid,Bucuresti,2023-09-01,249,6,1.6,35,216.5,0.8,Risc Ridicat
1077,Ana S.,Vanzari,Mid,Constanta,2023-09-01,211,13,3.6,0,307.5,0.0,Potential
1078,Maria I.,Marketing,Mid,Timisoara,2023-09-01,251,6,4.0,27,265.5,0.0,Stabil
1079,Elena D.,Marketing,Mid,Timisoara,2023-09-01,205,12,2.2,22,266.5,0.8,Risc Ridicat
1080,Ion V.,Marketing,Junior,Iasi,2023-09-01,170,10,2.8,12,241.0,0.0,Stabil
1081,Elena D.,Vanzari,Junior,Constanta,2023-09-01,174,5,3.1,24,199.0,0.0,Stabil
1082,Ana S.,IT,Junior,Constanta,2023-09-01,252,7,3.9,32,274.0,0.0,Stabil
1083,George R.,Marketing,Mid,Sibiu,2023-09-01,175,2,3.3,6,173.5,0.0,Stabil
1084,Ion V.,Vanzari,Mid,Constanta,2023-09-01,178,2,3.8,18,185.0,0.0,Stabil
1085,George R.,Vanzari,Junior,Cluj-Napoca,2023-09-01,211,8,4.7,20,279.5,0.0,Stabil
1086,Maria I.,IT,Mid,Sibiu,2023-09-01,148,11,2.0,24,224.0,0.0,Stabil
1087,Cristina D.,Vanzari,Mid,Sibiu,2023-09-01,151,13,1.8,0,241.5,0.0,Stabil
1088,Cristina D.,Vanzari,Junior,Timisoara,2023-09-01,195,13,4.8,4,323.5,0.0,Potential
1089,Ana S.,Marketing,Mid,Timisoara,2023-09-01,187,6,2.8,14,209.5,0.0,Stabil
1090,Elena D.,IT,Senior,Timisoara,2023-09-01,246,6,2.3,28,279.0,0.8,Risc Ridicat
1091,Cristina D.,HR,Mid,Brasov,2023-09-01,152,1,3.7,30,160.0,0.0,Stabil
1092,Maria I.,HR,Junior,Iasi,2023-09-01,148,8,3.2,3,218.0,0.0,Stabil
1093,Ana S.,IT,Junior,Iasi,2023-09-01,191,2,2.7,18,169.5,0.0,Stabil
1094,Mihai O.,Vanzari,Mid,Timisoara,2023-09-01,205,10,3.0,13,262.5,0.0,Stabil
1095,Elena D.,IT,Mid,Cluj-Napoca,2023-09-01,175,9,1.2,18,201.5,0.0,Stabil
1096,Andrei P.,IT,Junior,Constanta,2023-09-01,185,3,3.3,3,188.5,0.0,Stabil
1097,Mihai O.,IT,Senior,Iasi,2023-09-01,162,8,3.6,3,283.0,0.0,Stabil
1098,Andrei P.,IT,Senior,Brasov,2023-09-01,190,2,3.3,9,231.0,0.0,Stabil
1099,Mihai O.,IT,Junior,Iasi,2023-09-01,219,4,1.0,18,169.5,1.0,Risc Ridicat
1100,Cristina D.,Marketing,Junior,Iasi,2023-09-01,160,12,1.8,15,236.0,0.0,Stabil
1101,Mihai O.,Vanzari,Junior,Brasov,2023-09-01,151,10,1.5,15,205.5,0.0,Stabil
1102,Ana S.,Marketing,Mid,Constanta,2023-09-01,161,7,3.2,32,214.5,0.0,Stabil
1103,Maria I.,Marketing,Senior,Timisoara,2023-09-01,247,10,4.6,5,365.5,0.0,Potential
